seed,strategy,Ann. Return,Ann. Vol,Sharpe,Sortino,Max DD,CVaR
33,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
33,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
33,MLP-L1,0.0936715118587017,0.1398980032353206,0.669569993829277,0.9917525613323483,-0.27845191955566406,0.09301801770925522
33,MLP-L2,0.13350894302129745,0.1926335197655027,0.6930721935263348,1.120172524046031,-0.3006301522254944,0.11071666330099106
33,Graph-L1,0.2288689836859703,0.2553088172314927,0.8964397595170145,1.5189231299467896,-0.36058786511421204,0.14882773160934448
33,Graph-L2,0.21393578499555588,0.24255455449393992,0.8820109629431482,1.4957750169303998,-0.3406327962875366,0.1405537873506546
34,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
34,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
34,MLP-L1,0.06775321997702122,0.14186874444043973,0.4775767591972891,0.6719528747853335,-0.2622089385986328,0.10372209548950195
34,MLP-L2,0.15331820771098137,0.20662769997277178,0.7420021628811778,1.1847813293771488,-0.3558608889579773,0.12883220613002777
34,Graph-L1,0.25823405385017395,0.24897344574419256,1.0371951221799973,1.8207153225295571,-0.3875271677970886,0.1393653154373169
34,Graph-L2,0.18191075697541237,0.23458590190677533,0.7754547385083546,1.2493907891426606,-0.5101648569107056,0.14442293345928192
35,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
35,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
35,MLP-L1,0.0874165277928114,0.13734546274204454,0.6364718548604277,0.9778094259989204,-0.23100948333740234,0.09091747552156448
35,MLP-L2,0.214402936398983,0.22163597683209554,0.9673651804632608,1.6421131905635913,-0.3630432188510895,0.13784648478031158
35,Graph-L1,0.21387165784835815,0.2523323287696573,0.8475792634870788,1.407715566658304,-0.42742660641670227,0.15058095753192902
35,Graph-L2,0.16522348299622536,0.2689132213386045,0.614411876179431,0.9785915897555915,-0.5806924700737,0.16453760862350464
36,EW,0.14270003869615752,0.16986823547300842,0.8400630635749526,1.294658686295256,-0.27926085739102785,0.11463165084520975
36,SampleGMV,0.09470814832321801,0.1370601396696244,0.6909969714136935,1.014861946475158,-0.2543714785855333,0.09695931183103094
36,MLP-L1,0.09123675338923931,0.13397464279125054,0.6810001107552615,1.0613912894631006,-0.21244889497756958,0.08302366733551025
